property_id,check_in_date,room_category,successful_bookings,capacity
14259,08-May-22,HRT4,2,3
12258,08-May-22,HRT4,4,6
12262,08-May-22,HRT4,4,6
14263,08-May-22,HRT4,4,6
12261,08-May-22,HRT4,4,4
11260,08-May-22,HRT4,5,7
11262,08-May-22,HRT4,5,6
14258,08-May-22,HRT4,5,7
14261,08-May-22,HRT4,5,7
11261,08-May-22,HRT4,9,10
12260,08-May-22,HRT4,10,13
13261,08-May-22,HRT4,8,9
12264,08-May-22,HRT4,10,17
13260,08-May-22,HRT4,15,15
14260,08-May-22,HRT4,15,16
13259,08-May-22,HRT4,12,19
12263,08-May-22,HRT4,17,19
14262,08-May-22,HRT4,13,14
12259,08-May-22,HRT4,14,14
13258,08-May-22,HRT4,14,20
13262,08-May-22,HRT4,18,20
13263,08-May-22,HRT4,14,18
11263,08-May-22,HRT4,17,18
11259,08-May-22,HRT4,17,18
11258,08-May-22,HRT4,3,3
11259,09-May-22,HRT1,20,30
13260,09-May-22,HRT1,21,30
14262,09-May-22,HRT1,20,30
14263,09-May-22,HRT1,15,30
12258,09-May-22,HRT1,10,19
11258,09-May-22,HRT1,11,19
12260,09-May-22,HRT1,18,40
14258,09-May-22,HRT1,18,40
14260,09-May-22,HRT1,17,26
12261,09-May-22,HRT1,16,26
11260,09-May-22,HRT1,17,34
11261,09-May-22,HRT1,13,18
11262,09-May-22,HRT1,16,31
11263,09-May-22,HRT1,27,41
12259,09-May-22,HRT1,21,32
12262,09-May-22,HRT1,9,20
12263,09-May-22,HRT1,16,25
13258,09-May-22,HRT1,7,15
13259,09-May-22,HRT1,15,42
13261,09-May-22,HRT1,21,33
13262,09-May-22,HRT1,25,38
13263,09-May-22,HRT1,13,27
14259,09-May-22,HRT1,11,24
14261,09-May-22,HRT1,17,36
12264,09-May-22,HRT1,7,16
14262,09-May-22,HRT2,13,23
13263,09-May-22,HRT2,13,29
12261,09-May-22,HRT2,23,36
12258,09-May-22,HRT2,24,50
11262,09-May-22,HRT2,21,43
11261,09-May-22,HRT2,14,24
11258,09-May-22,HRT2,14,22
14260,09-May-22,HRT2,24,38
11263,09-May-22,HRT2,24,38
11259,09-May-22,HRT2,28,41
14259,09-May-22,HRT2,19,41
14258,09-May-22,HRT2,18,39
12259,09-May-22,HRT2,22,39
11260,09-May-22,HRT2,18,34
13262,09-May-22,HRT2,20,34
13259,09-May-22,HRT2,21,44
12263,09-May-22,HRT2,29,44
12262,09-May-22,HRT2,13,30
13258,09-May-22,HRT2,15,30
12264,09-May-22,HRT2,15,40
13261,09-May-22,HRT2,27,40
13260,09-May-22,HRT2,30,40
12260,09-May-22,HRT2,22,45
14261,09-May-22,HRT2,24,45
14263,09-May-22,HRT2,24,45
14263,09-May-22,HRT3,13,29
14262,09-May-22,HRT3,17,29
14261,09-May-22,HRT3,15,29
13262,09-May-22,HRT3,19,29
12258,09-May-22,HRT3,12,27
12262,09-May-22,HRT3,12,27
14259,09-May-22,HRT3,14,27
11259,09-May-22,HRT3,20,32
11258,09-May-22,HRT3,5,8
13261,09-May-22,HRT3,16,25
13260,09-May-22,HRT3,16,24
14258,09-May-22,HRT3,8,21
11261,09-May-22,HRT3,13,21
11263,09-May-22,HRT3,13,20
13258,09-May-22,HRT3,14,26
11262,09-May-22,HRT3,9,18
13259,09-May-22,HRT3,9,23
11260,09-May-22,HRT3,10,20
12259,09-May-22,HRT3,10,16
12263,09-May-22,HRT3,10,16
12264,09-May-22,HRT3,10,24
12260,09-May-22,HRT3,12,25
12261,09-May-22,HRT3,12,19
14260,09-May-22,HRT3,12,19
13263,09-May-22,HRT3,11,23
12262,09-May-22,HRT4,2,6
14259,09-May-22,HRT4,2,3
11258,09-May-22,HRT4,2,3
11260,09-May-22,HRT4,4,7
14261,09-May-22,HRT4,4,7
13261,09-May-22,HRT4,5,9
11261,09-May-22,HRT4,6,10
12264,09-May-22,HRT4,6,17
12260,09-May-22,HRT4,8,13
13260,09-May-22,HRT4,9,15
14260,09-May-22,HRT4,9,16
13259,09-May-22,HRT4,8,19
12263,09-May-22,HRT4,11,19
14262,09-May-22,HRT4,8,14
12259,09-May-22,HRT4,9,14
13258,09-May-22,HRT4,11,20
13262,09-May-22,HRT4,12,20
13263,09-May-22,HRT4,9,18
11263,09-May-22,HRT4,12,18
11259,09-May-22,HRT4,11,18
11262,09-May-22,HRT4,3,6
12258,09-May-22,HRT4,3,6
14263,09-May-22,HRT4,3,6
14258,09-May-22,HRT4,3,7
12261,09-May-22,HRT4,3,4
14263,10-May-22,HRT3,15,29
13260,10-May-22,HRT1,19,30
14262,10-May-22,HRT1,18,30
14263,10-May-22,HRT1,16,30
12258,10-May-22,HRT1,11,19
11258,10-May-22,HRT1,10,19
12260,10-May-22,HRT1,19,40
14258,10-May-22,HRT1,18,40
14260,10-May-22,HRT1,17,26
12261,10-May-22,HRT1,14,26
11260,10-May-22,HRT1,16,34
11261,10-May-22,HRT1,11,18
11262,10-May-22,HRT1,14,31
11263,10-May-22,HRT1,26,41
12259,10-May-22,HRT1,20,32
12262,10-May-22,HRT1,9,20
12263,10-May-22,HRT1,14,25
13258,10-May-22,HRT1,8,15
13259,10-May-22,HRT1,19,42
13261,10-May-22,HRT1,21,33
13262,10-May-22,HRT1,23,38
13263,10-May-22,HRT1,15,27
14259,10-May-22,HRT1,14,24
14261,10-May-22,HRT1,18,36
12264,10-May-22,HRT1,6,16
14262,10-May-22,HRT2,15,23
13263,10-May-22,HRT2,15,29
12261,10-May-22,HRT2,22,36
12258,10-May-22,HRT2,24,50
11262,10-May-22,HRT2,24,43
11261,10-May-22,HRT2,13,24
11258,10-May-22,HRT2,12,22
14260,10-May-22,HRT2,23,38
11263,10-May-22,HRT2,23,38
11259,10-May-22,HRT2,25,41
14259,10-May-22,HRT2,19,41
14258,10-May-22,HRT2,14,39
12259,10-May-22,HRT2,27,39
11260,10-May-22,HRT2,19,34
13262,10-May-22,HRT2,26,34
13259,10-May-22,HRT2,22,44
12263,10-May-22,HRT2,28,44
12262,10-May-22,HRT2,11,30
13258,10-May-22,HRT2,14,30
12264,10-May-22,HRT2,17,40
13261,10-May-22,HRT2,25,40
13260,10-May-22,HRT2,25,40
12260,10-May-22,HRT2,23,45
14261,10-May-22,HRT2,25,45
14263,10-May-22,HRT2,25,45
11259,10-May-22,HRT1,18,30
14262,10-May-22,HRT3,19,29
14261,10-May-22,HRT3,16,29
13262,10-May-22,HRT3,19,29
12258,10-May-22,HRT3,12,27
12262,10-May-22,HRT3,12,27
14259,10-May-22,HRT3,14,27
11259,10-May-22,HRT3,20,32
11258,10-May-22,HRT3,4,8
13261,10-May-22,HRT3,17,25
13258,10-May-22,HRT3,13,26
11261,10-May-22,HRT3,14,21
11263,10-May-22,HRT3,14,20
12260,10-May-22,HRT3,14,25
13260,10-May-22,HRT3,14,24
11260,10-May-22,HRT3,9,20
11262,10-May-22,HRT3,9,18
12263,10-May-22,HRT3,9,16
14258,10-May-22,HRT3,9,21
12264,10-May-22,HRT3,9,24
12259,10-May-22,HRT3,10,16
13259,10-May-22,HRT3,10,23
14260,10-May-22,HRT3,10,19
12261,10-May-22,HRT3,12,19
13263,10-May-22,HRT3,12,23
14259,10-May-22,HRT4,2,3
11258,10-May-22,HRT4,2,3
11262,10-May-22,HRT4,4,6
11260,10-May-22,HRT4,4,7
13261,10-May-22,HRT4,5,9
11261,10-May-22,HRT4,6,10
12260,10-May-22,HRT4,6,13
12264,10-May-22,HRT4,7,17
13260,10-May-22,HRT4,9,15
14260,10-May-22,HRT4,11,16
13259,10-May-22,HRT4,8,19
12263,10-May-22,HRT4,12,19
14262,10-May-22,HRT4,9,14
12259,10-May-22,HRT4,10,14
13258,10-May-22,HRT4,10,20
13262,10-May-22,HRT4,13,20
13263,10-May-22,HRT4,9,18
11263,10-May-22,HRT4,11,18
11259,10-May-22,HRT4,13,18
12258,10-May-22,HRT4,3,6
12262,10-May-22,HRT4,3,6
14263,10-May-22,HRT4,3,6
14258,10-May-22,HRT4,3,7
14261,10-May-22,HRT4,3,7
12261,10-May-22,HRT4,3,4
11259,11-May-22,HRT1,17,30
14262,11-May-22,HRT1,21,30
14263,11-May-22,HRT1,15,30
12258,11-May-22,HRT1,11,19
11258,11-May-22,HRT1,12,19
12260,11-May-22,HRT1,21,40
14258,11-May-22,HRT1,19,40
14260,11-May-22,HRT1,17,26
12261,11-May-22,HRT1,17,26
11260,11-May-22,HRT1,18,34
11261,11-May-22,HRT1,9,18
11262,11-May-22,HRT1,16,31
11263,11-May-22,HRT1,28,41
12259,11-May-22,HRT1,23,32
12262,11-May-22,HRT1,9,20
12263,11-May-22,HRT1,16,25
13258,11-May-22,HRT1,8,15
13259,11-May-22,HRT1,18,42
13261,11-May-22,HRT1,20,33
13262,11-May-22,HRT1,24,38
13263,11-May-22,HRT1,11,27
14259,11-May-22,HRT1,13,24
14261,11-May-22,HRT1,18,36
12264,11-May-22,HRT1,7,16
14262,11-May-22,HRT2,14,23
13263,11-May-22,HRT2,15,29
12261,11-May-22,HRT2,23,36
12258,11-May-22,HRT2,26,50
11262,11-May-22,HRT2,21,43
11261,11-May-22,HRT2,17,24
11258,11-May-22,HRT2,13,22
14260,11-May-22,HRT2,26,38
11263,11-May-22,HRT2,24,38
11259,11-May-22,HRT2,23,41
14259,11-May-22,HRT2,19,41
14258,11-May-22,HRT2,17,39
12259,11-May-22,HRT2,22,39
11260,11-May-22,HRT2,18,34
13262,11-May-22,HRT2,20,34
13259,11-May-22,HRT2,21,44
12263,11-May-22,HRT2,28,44
12262,11-May-22,HRT2,12,30
13258,11-May-22,HRT2,15,30
12264,11-May-22,HRT2,19,40
13261,11-May-22,HRT2,28,40
13260,11-May-22,HRT2,26,40
12260,11-May-22,HRT2,24,45
14261,11-May-22,HRT2,22,45
14263,11-May-22,HRT2,23,45
14263,11-May-22,HRT3,16,29
13260,11-May-22,HRT1,20,30
14262,11-May-22,HRT3,18,29
14261,11-May-22,HRT3,15,29
13262,11-May-22,HRT3,18,29
12258,11-May-22,HRT3,14,27
12262,11-May-22,HRT3,12,27
14259,11-May-22,HRT3,13,27
11259,11-May-22,HRT3,21,32
11258,11-May-22,HRT3,5,8
13261,11-May-22,HRT3,15,25
13258,11-May-22,HRT3,15,26
12260,11-May-22,HRT3,14,25
13260,11-May-22,HRT3,14,24
12259,11-May-22,HRT3,9,16
12263,11-May-22,HRT3,9,16
13259,11-May-22,HRT3,9,23
14258,11-May-22,HRT3,9,21
12264,11-May-22,HRT3,9,24
11262,11-May-22,HRT3,10,18
13263,11-May-22,HRT3,10,23
11261,11-May-22,HRT3,12,21
11263,11-May-22,HRT3,12,20
12261,11-May-22,HRT3,12,19
14260,11-May-22,HRT3,12,19
11260,11-May-22,HRT3,11,20
11258,11-May-22,HRT4,2,3
14261,11-May-22,HRT4,4,7
11261,11-May-22,HRT4,6,10
12260,11-May-22,HRT4,6,13
13261,11-May-22,HRT4,6,9
14259,11-May-22,HRT4,1,3
12264,11-May-22,HRT4,8,17
13260,11-May-22,HRT4,9,15
14260,11-May-22,HRT4,11,16
13259,11-May-22,HRT4,10,19
12263,11-May-22,HRT4,12,19
14262,11-May-22,HRT4,9,14
12259,11-May-22,HRT4,9,14
13258,11-May-22,HRT4,10,20
13262,11-May-22,HRT4,12,20
13263,11-May-22,HRT4,9,18
11263,11-May-22,HRT4,10,18
11259,11-May-22,HRT4,12,18
11262,11-May-22,HRT4,3,6
12258,11-May-22,HRT4,3,6
12262,11-May-22,HRT4,3,6
14263,11-May-22,HRT4,3,6
11260,11-May-22,HRT4,3,7
14258,11-May-22,HRT4,3,7
12261,11-May-22,HRT4,3,4
11259,12-May-22,HRT1,19,30
13260,12-May-22,HRT1,18,30
14262,12-May-22,HRT1,18,30
14263,12-May-22,HRT1,13,30
12258,12-May-22,HRT1,11,19
11258,12-May-22,HRT1,11,19
12260,12-May-22,HRT1,19,40
14258,12-May-22,HRT1,16,40
14260,12-May-22,HRT1,17,26
12261,12-May-22,HRT1,17,26
11260,12-May-22,HRT1,17,34
11261,12-May-22,HRT1,12,18
11262,12-May-22,HRT1,13,31
11263,12-May-22,HRT1,28,41
12259,12-May-22,HRT1,22,32
12262,12-May-22,HRT1,10,20
12263,12-May-22,HRT1,15,25
13258,12-May-22,HRT1,8,15
13259,12-May-22,HRT1,16,42
13261,12-May-22,HRT1,20,33
13262,12-May-22,HRT1,24,38
13263,12-May-22,HRT1,14,27
14259,12-May-22,HRT1,12,24
14261,12-May-22,HRT1,20,36
12264,12-May-22,HRT1,6,16
14262,12-May-22,HRT2,16,23
13263,12-May-22,HRT2,15,29
12261,12-May-22,HRT2,23,36
12258,12-May-22,HRT2,28,50
11262,12-May-22,HRT2,24,43
11261,12-May-22,HRT2,15,24
11258,12-May-22,HRT2,12,22
14260,12-May-22,HRT2,27,38
11263,12-May-22,HRT2,23,38
11259,12-May-22,HRT2,24,41
14259,12-May-22,HRT2,19,41
14258,12-May-22,HRT2,14,39
12259,12-May-22,HRT2,23,39
11260,12-May-22,HRT2,16,34
13262,12-May-22,HRT2,20,34
13259,12-May-22,HRT2,21,44
12263,12-May-22,HRT2,28,44
12262,12-May-22,HRT2,14,30
13258,12-May-22,HRT2,16,30
12264,12-May-22,HRT2,15,40
13261,12-May-22,HRT2,23,40
13260,12-May-22,HRT2,27,40
12260,12-May-22,HRT2,24,45
14261,12-May-22,HRT2,22,45
14263,12-May-22,HRT2,21,45
14263,12-May-22,HRT3,15,29
14262,12-May-22,HRT3,18,29
14261,12-May-22,HRT3,15,29
13262,12-May-22,HRT3,16,29
12258,12-May-22,HRT3,12,27
12262,12-May-22,HRT3,10,27
14259,12-May-22,HRT3,13,27
11259,12-May-22,HRT3,23,32
11258,12-May-22,HRT3,4,8
13261,12-May-22,HRT3,17,25
13260,12-May-22,HRT3,15,24
11261,12-May-22,HRT3,13,21
12263,12-May-22,HRT3,9,16
14258,12-May-22,HRT3,9,21
12264,12-May-22,HRT3,9,24
11260,12-May-22,HRT3,10,20
12259,12-May-22,HRT3,10,16
12260,12-May-22,HRT3,12,25
13258,12-May-22,HRT3,12,26
11262,12-May-22,HRT3,11,18
11263,12-May-22,HRT3,11,20
12261,12-May-22,HRT3,11,19
13259,12-May-22,HRT3,11,23
13263,12-May-22,HRT3,11,23
14260,12-May-22,HRT3,11,19
11258,12-May-22,HRT4,2,3
14261,12-May-22,HRT4,4,7
11261,12-May-22,HRT4,6,10
13261,12-May-22,HRT4,6,9
12260,12-May-22,HRT4,7,13
14259,12-May-22,HRT4,1,3
12264,12-May-22,HRT4,7,17
13260,12-May-22,HRT4,10,15
14260,12-May-22,HRT4,9,16
13259,12-May-22,HRT4,8,19
12263,12-May-22,HRT4,12,19
14262,12-May-22,HRT4,9,14
12259,12-May-22,HRT4,10,14
13258,12-May-22,HRT4,10,20
13262,12-May-22,HRT4,13,20
13263,12-May-22,HRT4,10,18
11263,12-May-22,HRT4,11,18
11259,12-May-22,HRT4,11,18
11262,12-May-22,HRT4,3,6
12258,12-May-22,HRT4,3,6
12262,12-May-22,HRT4,3,6
14263,12-May-22,HRT4,3,6
11260,12-May-22,HRT4,3,7
14258,12-May-22,HRT4,3,7
12261,12-May-22,HRT4,3,4
14263,13-May-22,HRT3,15,29
11259,13-May-22,HRT1,18,30
13260,13-May-22,HRT1,18,30
14262,13-May-22,HRT1,17,30
14263,13-May-22,HRT1,18,30
12258,13-May-22,HRT1,9,19
11258,13-May-22,HRT1,12,19
12260,13-May-22,HRT1,23,40
14258,13-May-22,HRT1,17,40
14260,13-May-22,HRT1,15,26
12261,13-May-22,HRT1,17,26
11260,13-May-22,HRT1,17,34
11261,13-May-22,HRT1,14,18
11262,13-May-22,HRT1,14,31
11263,13-May-22,HRT1,26,41
12259,13-May-22,HRT1,21,32
12262,13-May-22,HRT1,9,20
12263,13-May-22,HRT1,15,25
13258,13-May-22,HRT1,7,15
13259,13-May-22,HRT1,20,42
13261,13-May-22,HRT1,21,33
13262,13-May-22,HRT1,22,38
13263,13-May-22,HRT1,13,27
14259,13-May-22,HRT1,12,24
14261,13-May-22,HRT1,17,36
12264,13-May-22,HRT1,7,16
14262,13-May-22,HRT2,14,23
13263,13-May-22,HRT2,15,29
12261,13-May-22,HRT2,22,36
12258,13-May-22,HRT2,27,50
11262,13-May-22,HRT2,21,43
11261,13-May-22,HRT2,15,24
11258,13-May-22,HRT2,14,22
14260,13-May-22,HRT2,20,38
11263,13-May-22,HRT2,24,38
11259,13-May-22,HRT2,22,41
14259,13-May-22,HRT2,21,41
14258,13-May-22,HRT2,16,39
12259,13-May-22,HRT2,22,39
11260,13-May-22,HRT2,17,34
13262,13-May-22,HRT2,19,34
13259,13-May-22,HRT2,20,44
12263,13-May-22,HRT2,28,44
12262,13-May-22,HRT2,15,30
13258,13-May-22,HRT2,15,30
12264,13-May-22,HRT2,17,40
13261,13-May-22,HRT2,28,40
13260,13-May-22,HRT2,23,40
12260,13-May-22,HRT2,22,45
14261,13-May-22,HRT2,23,45
14263,13-May-22,HRT2,26,45
14262,13-May-22,HRT3,19,29
14261,13-May-22,HRT3,17,29
13262,13-May-22,HRT3,19,29
12258,13-May-22,HRT3,15,27
12262,13-May-22,HRT3,12,27
14259,13-May-22,HRT3,14,27
11259,13-May-22,HRT3,19,32
11258,13-May-22,HRT3,5,8
13261,13-May-22,HRT3,15,25
11262,13-May-22,HRT3,8,18
14258,13-May-22,HRT3,8,21
12260,13-May-22,HRT3,13,25
11261,13-May-22,HRT3,14,21
13260,13-May-22,HRT3,14,24
12259,13-May-22,HRT3,9,16
12263,13-May-22,HRT3,9,16
13259,13-May-22,HRT3,9,23
13263,13-May-22,HRT3,10,23
12261,13-May-22,HRT3,12,19
13258,13-May-22,HRT3,12,26
14260,13-May-22,HRT3,12,19
11260,13-May-22,HRT3,11,20
11263,13-May-22,HRT3,11,20
12264,13-May-22,HRT3,11,24
14259,13-May-22,HRT4,2,3
11258,13-May-22,HRT4,2,3
11260,13-May-22,HRT4,4,7
11261,13-May-22,HRT4,5,10
12260,13-May-22,HRT4,6,13
13261,13-May-22,HRT4,6,9
12264,13-May-22,HRT4,7,17
13260,13-May-22,HRT4,10,15
14260,13-May-22,HRT4,10,16
13259,13-May-22,HRT4,9,19
12263,13-May-22,HRT4,12,19
14262,13-May-22,HRT4,8,14
12259,13-May-22,HRT4,9,14
13258,13-May-22,HRT4,11,20
13262,13-May-22,HRT4,14,20
13263,13-May-22,HRT4,10,18
11263,13-May-22,HRT4,12,18
11259,13-May-22,HRT4,11,18
11262,13-May-22,HRT4,3,6
12258,13-May-22,HRT4,3,6
12262,13-May-22,HRT4,3,6
14263,13-May-22,HRT4,3,6
14258,13-May-22,HRT4,3,7
14261,13-May-22,HRT4,3,7
12261,13-May-22,HRT4,3,4
14263,14-May-22,HRT3,22,29
13260,14-May-22,HRT1,26,30
14262,14-May-22,HRT1,28,30
14263,14-May-22,HRT1,22,30
12258,14-May-22,HRT1,14,19
11258,14-May-22,HRT1,18,19
12260,14-May-22,HRT1,30,40
14258,14-May-22,HRT1,22,40
14260,14-May-22,HRT1,23,26
12261,14-May-22,HRT1,22,26
11260,14-May-22,HRT1,26,34
11261,14-May-22,HRT1,16,18
11262,14-May-22,HRT1,22,31
11263,14-May-22,HRT1,34,41
12259,14-May-22,HRT1,30,32
12262,14-May-22,HRT1,13,20
12263,14-May-22,HRT1,22,25
13258,14-May-22,HRT1,10,15
13259,14-May-22,HRT1,25,42
13261,14-May-22,HRT1,31,33
13262,14-May-22,HRT1,33,38
13263,14-May-22,HRT1,18,27
14259,14-May-22,HRT1,18,24
14261,14-May-22,HRT1,26,36
12264,14-May-22,HRT1,9,16
14262,14-May-22,HRT2,19,23
13263,14-May-22,HRT2,22,29
12261,14-May-22,HRT2,30,36
12258,14-May-22,HRT2,36,50
11262,14-May-22,HRT2,33,43
11261,14-May-22,HRT2,24,24
11258,14-May-22,HRT2,20,22
14260,14-May-22,HRT2,33,38
11263,14-May-22,HRT2,35,38
11259,14-May-22,HRT2,37,41
14259,14-May-22,HRT2,30,41
14258,14-May-22,HRT2,25,39
12259,14-May-22,HRT2,34,39
11260,14-May-22,HRT2,26,34
13262,14-May-22,HRT2,31,34
13259,14-May-22,HRT2,24,44
12263,14-May-22,HRT2,37,44
12262,14-May-22,HRT2,20,30
13258,14-May-22,HRT2,23,30
12264,14-May-22,HRT2,26,40
13261,14-May-22,HRT2,34,40
13260,14-May-22,HRT2,36,40
12260,14-May-22,HRT2,34,45
14261,14-May-22,HRT2,33,45
14263,14-May-22,HRT2,34,45
11259,14-May-22,HRT1,29,30
14262,14-May-22,HRT3,25,29
14261,14-May-22,HRT3,20,29
13262,14-May-22,HRT3,26,29
12258,14-May-22,HRT3,22,27
12262,14-May-22,HRT3,16,27
14259,14-May-22,HRT3,19,27
11259,14-May-22,HRT3,26,32
11258,14-May-22,HRT3,7,8
12260,14-May-22,HRT3,19,25
13261,14-May-22,HRT3,23,25
11261,14-May-22,HRT3,19,21
11263,14-May-22,HRT3,18,20
12261,14-May-22,HRT3,19,19
13258,14-May-22,HRT3,19,26
13260,14-May-22,HRT3,21,24
13263,14-May-22,HRT3,17,23
14260,14-May-22,HRT3,17,19
12264,14-May-22,HRT3,15,24
11262,14-May-22,HRT3,13,18
11260,14-May-22,HRT3,14,20
12259,14-May-22,HRT3,14,16
12263,14-May-22,HRT3,14,16
13259,14-May-22,HRT3,14,23
14258,14-May-22,HRT3,12,21
14259,14-May-22,HRT4,2,3
11262,14-May-22,HRT4,4,6
12258,14-May-22,HRT4,4,6
14263,14-May-22,HRT4,4,6
14258,14-May-22,HRT4,4,7
12261,14-May-22,HRT4,4,4
11260,14-May-22,HRT4,5,7
14261,14-May-22,HRT4,5,7
11261,14-May-22,HRT4,9,10
12260,14-May-22,HRT4,8,13
13261,14-May-22,HRT4,8,9
12264,14-May-22,HRT4,10,17
13260,14-May-22,HRT4,15,15
14260,14-May-22,HRT4,15,16
13259,14-May-22,HRT4,11,19
12263,14-May-22,HRT4,16,19
14262,14-May-22,HRT4,14,14
12259,14-May-22,HRT4,12,14
13258,14-May-22,HRT4,15,20
13262,14-May-22,HRT4,17,20
13263,14-May-22,HRT4,12,18
11263,14-May-22,HRT4,17,18
11259,14-May-22,HRT4,15,18
12262,14-May-22,HRT4,3,6
11258,14-May-22,HRT4,3,3
11259,15-May-22,HRT1,23,30
13260,15-May-22,HRT1,22,30
14262,15-May-22,HRT1,23,30
14263,15-May-22,HRT1,18,30
12258,15-May-22,HRT1,13,19
11258,15-May-22,HRT1,14,19
12260,15-May-22,HRT1,23,40
14258,15-May-22,HRT1,22,40
14260,15-May-22,HRT1,18,26
12261,15-May-22,HRT1,19,26
11260,15-May-22,HRT1,22,34
11261,15-May-22,HRT1,14,18
11262,15-May-22,HRT1,18,31
11263,15-May-22,HRT1,31,41
12259,15-May-22,HRT1,22,32
12262,15-May-22,HRT1,10,20
12263,15-May-22,HRT1,17,25
13258,15-May-22,HRT1,10,15
13259,15-May-22,HRT1,23,42
13261,15-May-22,HRT1,22,33
13262,15-May-22,HRT1,24,38
13263,15-May-22,HRT1,18,27
14259,15-May-22,HRT1,15,24
14261,15-May-22,HRT1,23,36
12264,15-May-22,HRT1,8,16
14262,15-May-22,HRT2,17,23
13263,15-May-22,HRT2,18,29
12261,15-May-22,HRT2,25,36
12258,15-May-22,HRT2,28,50
11262,15-May-22,HRT2,24,43
11261,15-May-22,HRT2,17,24
11258,15-May-22,HRT2,15,22
14260,15-May-22,HRT2,29,38
11263,15-May-22,HRT2,30,38
11259,15-May-22,HRT2,31,41
14259,15-May-22,HRT2,25,41
14258,15-May-22,HRT2,19,39
12259,15-May-22,HRT2,33,39
11260,15-May-22,HRT2,23,34
13262,15-May-22,HRT2,25,34
13259,15-May-22,HRT2,22,44
12263,15-May-22,HRT2,34,44
12262,15-May-22,HRT2,15,30
13258,15-May-22,HRT2,19,30
12264,15-May-22,HRT2,20,40
13261,15-May-22,HRT2,28,40
13260,15-May-22,HRT2,31,40
12260,15-May-22,HRT2,29,45
14261,15-May-22,HRT2,29,45
14263,15-May-22,HRT2,31,45
14263,15-May-22,HRT3,19,29
14262,15-May-22,HRT3,24,29
14261,15-May-22,HRT3,19,29
13262,15-May-22,HRT3,24,29
12258,15-May-22,HRT3,17,27
12262,15-May-22,HRT3,14,27
14259,15-May-22,HRT3,14,27
11259,15-May-22,HRT3,22,32
11258,15-May-22,HRT3,5,8
12260,15-May-22,HRT3,17,25
13261,15-May-22,HRT3,20,25
13260,15-May-22,HRT3,17,24
11263,15-May-22,HRT3,15,20
12261,15-May-22,HRT3,15,19
13258,15-May-22,HRT3,15,26
12259,15-May-22,HRT3,13,16
14260,15-May-22,HRT3,13,19
12264,15-May-22,HRT3,13,24
11261,15-May-22,HRT3,14,21
13263,15-May-22,HRT3,14,23
11262,15-May-22,HRT3,10,18
14258,15-May-22,HRT3,10,21
12263,15-May-22,HRT3,12,16
11260,15-May-22,HRT3,11,20
13259,15-May-22,HRT3,11,23
14259,15-May-22,HRT4,2,3
11258,15-May-22,HRT4,2,3
14263,15-May-22,HRT4,4,6
11260,15-May-22,HRT4,4,7
14261,15-May-22,HRT4,4,7
11261,15-May-22,HRT4,8,10
12260,15-May-22,HRT4,9,13
13261,15-May-22,HRT4,7,9
12264,15-May-22,HRT4,8,17
13260,15-May-22,HRT4,12,15
14260,15-May-22,HRT4,11,16
13259,15-May-22,HRT4,10,19
12263,15-May-22,HRT4,13,19
14262,15-May-22,HRT4,12,14
12259,15-May-22,HRT4,9,14
13258,15-May-22,HRT4,13,20
13262,15-May-22,HRT4,17,20
13263,15-May-22,HRT4,11,18
11263,15-May-22,HRT4,12,18
11259,15-May-22,HRT4,12,18
11262,15-May-22,HRT4,3,6
12258,15-May-22,HRT4,3,6
12262,15-May-22,HRT4,3,6
14258,15-May-22,HRT4,3,7
12261,15-May-22,HRT4,3,4
11259,16-May-22,HRT1,15,30
13260,16-May-22,HRT1,17,30
14262,16-May-22,HRT1,15,30
14263,16-May-22,HRT1,11,30
12258,16-May-22,HRT1,8,19
11258,16-May-22,HRT1,9,19
12260,16-May-22,HRT1,17,40
14258,16-May-22,HRT1,14,40
14260,16-May-22,HRT1,16,26
12261,16-May-22,HRT1,15,26
11260,16-May-22,HRT1,13,34
11261,16-May-22,HRT1,11,18
11262,16-May-22,HRT1,13,31
11263,16-May-22,HRT1,20,41
12259,16-May-22,HRT1,13,32
12262,16-May-22,HRT1,7,20
12263,16-May-22,HRT1,13,25
13258,16-May-22,HRT1,7,15
13259,16-May-22,HRT1,15,42
13261,16-May-22,HRT1,16,33
13262,16-May-22,HRT1,19,38
13263,16-May-22,HRT1,12,27
14259,16-May-22,HRT1,10,24
14261,16-May-22,HRT1,14,36
12264,16-May-22,HRT1,5,16
14262,16-May-22,HRT2,11,23
13263,16-May-22,HRT2,11,29
12261,16-May-22,HRT2,20,36
12258,16-May-22,HRT2,21,50
11262,16-May-22,HRT2,19,43
11261,16-May-22,HRT2,12,24
11258,16-May-22,HRT2,12,22
14260,16-May-22,HRT2,18,38
11263,16-May-22,HRT2,21,38
11259,16-May-22,HRT2,23,41
14259,16-May-22,HRT2,17,41
14258,16-May-22,HRT2,13,39
12259,16-May-22,HRT2,20,39
11260,16-May-22,HRT2,13,34
13262,16-May-22,HRT2,17,34
13259,16-May-22,HRT2,15,44
12263,16-May-22,HRT2,26,44
12262,16-May-22,HRT2,11,30
13258,16-May-22,HRT2,12,30
12264,16-May-22,HRT2,15,40
13261,16-May-22,HRT2,22,40
13260,16-May-22,HRT2,20,40
12260,16-May-22,HRT2,21,45
14261,16-May-22,HRT2,19,45
14263,16-May-22,HRT2,19,45
14263,16-May-22,HRT3,12,29
